Days per month,Minuter per login,Lowest level completed,Customer added,Stories watched,Stories completed,Churn
13,95,4,40,618.5,497.7781914,0
8,96,5,40,385,282.5642827,0
16,65,4,44,573,408.6445884,1
4,81,3,40,163,123.8881004,0
13,74,5,30,361.75,301.5114351,1
11,80,7,43,474,375.3376575,0
24,11,5,42,139.6,118.2997885,1
12,84,8,46,580.6,428.9594773,0
19,77,5,31,567.9125,460.3694131,1
18,36,4,18,146.8,116.9709529,0
17,73,4,30,466.375,398.9159105,0
14,45,4,45,355.375,279.0748056,0
9,88,4,41,406.9,308.3475078,0
16,35,5,46,323,262.0643062,0
12,82,4,41,505.3,412.5578268,1
11,72,5,41,406.9,339.509161,0
13,80,6,44,573,536.391431,0
13,81,5,44,580.15,480.6229907,0
12,47,3,43,304.15,244.6218281,0
12,9,6,39,53.65,44.56920591,1
9,84,6,44,416.8,303.2735602,0
19,89,5,38,804.225,608.7168793,0
12,42,6,30,190,141.4572167,0
31,46,5,42,749.65,646.4790478,0
8,42,6,44,185.8,134.1070654,0
6,98,5,39,287.65,233.2484343,0
15,71,5,27,360.4375,292.5804021,0
16,78,6,37,578.2,409.9423887,0
17,106,5,29,654.225,539.857703,0
13,9,5,45,66.8125,45.86068186,1
25,76,5,46,1093.5,920.2068146,0
16,84,5,46,773.8,623.2629463,0
10,86,7,32,345,294.0722307,0
2,42,7,5,6.25,5.060565714,1
14,41,5,30,216.25,170.5885793,0
19,38,6,37,334.925,291.4086146,0
17,88,4,41,767.7,568.8717925,0
23,95,6,40,1093.5,818.2684138,1
8,85,6,46,392,321.184204,0
10,50,6,14,88.5,79.10312606,0
2,82,4,34,70.7,53.65261404,0
12,94,5,45,635.5,494.3151911,0
14,55,6,44,424.5,320.6326521,0
24,77,5,45,1040.5,891.7865242,0
17,83,5,42,741.775,525.949391,0
12,85,6,43,549.25,412.7544113,0
12,45,4,45,304.75,245.613743,0
18,97,6,42,917.65,724.6490382,0
9,86,6,16,155.8,129.3889051,0
23,79,4,39,886.7875,666.120632,1
25,91,4,28,797.25,638.9297222,0
14,91,6,45,717.625,530.0535095,0
16,12,4,35,85,73.15777183,0
9,47,4,36,191.35,156.7002971,0
9,52,4,43,252.55,221.642591,0
17,94,6,22,440.45,358.8517982,0
13,88,4,33,472.9,370.4546296,0
12,74,5,9,100.9,85.12775618,0
2,55,4,41,57.375,50.62566826,1
20,66,4,34,562,420.4986806,0
15,91,6,46,785.875,631.7960813,0
9,99,5,46,513.325,418.2391451,0
30,78,6,43,1258.75,1036.691237,0
17,74,5,17,268.325,218.6733658,1
12,85,6,38,485.5,412.8264891,1
14,86,4,46,693.3,555.952189,0
14,91,6,41,653.925,500.2879594,1
11,99,4,27,368.5375,303.9005858,0
22,80,6,20,441,376.1739587,0
12,49,4,42,309.7,252.9349056,0
7,94,7,37,305.325,248.1206575,1
25,87,6,43,1170.0625,845.3339937,0
22,85,3,2,47.75,35.8377148,0
19,88,4,33,690.7,542.3266797,0
4,86,5,26,112.8,89.03957027,0
8,90,5,44,397,298.005297,1
13,97,4,41,647.2625,569.6614706,0
13,89,4,37,536.1125,446.8775098,0
13,5,6,35,29.4375,23.96710035,0
8,92,6,39,359.8,270.2186042,0
16,87,5,46,801.4,694.4283214,0
31,46,6,33,589.225,457.7527817,1
2,90,6,25,57.25,43.6045656,0
22,81,5,22,491.05,329.7536925,0
17,70,6,23,343.125,272.0669872,0
16,76,5,27,411.4,339.9294476,0
4,38,3,44,84.6,67.40730146,1
1,77,5,27,26.9875,20.82584869,1
12,79,7,44,522.4,468.4715279,0
13,97,5,33,521.1625,419.7164933,0
12,30,5,42,190,171.8160858,1
9,48,5,41,222.4,170.5621084,1
26,83,4,40,1080,883.2289605,0
15,44,5,45,372.25,297.446431,0
10,94,6,45,529.75,436.1397936,0
0,41,4,42,1,0.808490613,0
20,74,5,40,741,585.8672896,1
13,66,6,35,376.375,281.3916004,1
19,40,6,37,352.5,300.5008547,1
23,96,4,45,1243,863.9874174,0
6,83,4,28,175.3,141.6631357,0
17,86,5,25,457.875,368.928907,0
13,75,4,45,549.4375,418.0553497,0
6,102,7,42,322.3,256.1239626,0
9,41,4,44,203.95,160.6965904,0
17,107,3,30,683.125,533.6005089,0
10,81,6,44,446.5,337.1980144,0
19,88,6,38,795.2,667.6310351,0
11,79,5,42,457.225,370.1210958,1
13,95,6,32,495,412.4248708,0
14,45,5,42,331.75,248.8228913,0
3,41,5,40,62.5,48.74124273,1
28,32,4,46,516.2,449.4736148,0
26,89,5,41,1186.925,1021.540463,0
4,87,4,43,188.05,142.6540488,0
19,89,6,38,804.225,664.5172956,0
8,64,4,40,257,213.6013801,0
25,90,6,40,1126,849.67585,0
12,85,4,45,574.75,419.9273347,0
19,86,4,32,654.6,540.6796457,0
19,46,4,42,459.85,353.1490055,0
28,49,6,43,738.45,607.7630794,0
9,70,5,45,355.375,278.2915686,0
22,72,4,45,892,756.4100942,0
15,88,5,33,545.5,370.7032193,0
14,78,4,44,601.6,522.3109418,0
10,85,5,44,468.5,393.8745421,0
5,82,4,15,77.875,59.46370219,0
12,85,5,40,511,413.696543,0
22,40,6,31,342,287.1331837,0
18,84,5,45,851.5,713.6873109,1
16,78,6,37,578.2,472.8405071,0
17,93,4,3,60.2875,49.49121387,0
23,93,4,34,910.075,699.0115853,0
19,83,4,32,631.8,567.4560282,0
17,14,5,23,69.425,54.57481291,1
13,47,3,45,344.6875,279.7593171,0
19,47,4,28,313.55,259.8083067,0
22,59,4,30,487.75,376.9657958,1
10,51,5,39,249.625,199.190233,0
26,98,4,45,1434.25,1051.876256,0
11,80,6,29,320,271.1252373,0
17,84,6,39,697.15,589.5417811,0
10,39,5,42,205.75,157.191406,0
13,52,4,35,296.75,243.1259264,0
15,78,8,45,659.125,507.393379,1
17,89,5,44,833.15,643.4279413,0
11,71,4,39,381.7375,300.3079775,0
13,37,6,40,241.5,199.5287763,0
15,80,5,46,691,545.2829997,0
18,9,2,45,92.125,67.9618361,0
5,81,5,46,233.875,203.6615648,0
16,80,6,34,545,463.2648401,0
17,83,5,44,777.05,632.5052497,0
17,54,7,39,448.525,419.9817166,1
25,75,5,30,704.125,486.6376025,0
24,80,6,0,1,0.771550164,0
23,46,6,41,543.225,395.0425818,0
15,70,5,44,578.5,489.6795933,0
21,87,5,46,1051.525,849.2930405,0
9,80,5,35,316,265.337289,0
21,81,6,24,511.3,408.3182521,0
22,80,4,41,903,657.969031,0
16,42,5,41,345.4,242.0710572,0
11,93,6,36,461.35,385.1159492,1
12,82,6,43,529.9,454.633521,0
9,92,5,21,218.35,172.3789991,0
25,74,5,41,949.125,867.3598365,0
12,80,7,36,433,358.9991441,0
16,101,5,42,849.4,705.5989845,0
13,104,5,35,592.5,465.7263374,0
14,90,5,29,457.75,360.6036973,0
31,83,6,44,1416.15,1171.637549,0
13,79,7,43,553.0125,492.24232,0
25,67,4,41,859.4375,729.3143566,0
15,51,7,38,364.375,273.5214421,0
16,90,5,45,811,699.0070922,0
12,36,7,38,206.2,176.1841181,0
22,92,7,41,1038.3,890.7020688,1
11,44,5,45,273.25,227.7465354,0
10,90,4,46,518.5,462.9982456,0
10,51,6,45,287.875,211.446002,0
12,93,5,24,335.8,253.2057692,0
13,72,7,44,515.8,446.066045,1
26,84,3,42,1147.6,892.597938,1
9,100,5,40,451,376.7794412,0
26,89,5,38,1100.15,848.8540526,0
12,45,6,43,291.25,233.59406,0
21,34,5,35,313.375,272.1714878,0
20,44,5,26,287,216.8472777,0
14,44,4,42,324.4,260.949951,0
11,74,5,42,428.35,367.3159298,1
10,77,6,39,376.375,288.2918909,0
17,41,7,34,297.225,245.9520105,0
13,70,7,41,467.375,374.077037,1
17,35,5,45,335.6875,265.4137186,1
6,7,4,46,25.15,16.27883852,0
11,67,6,43,397.1375,327.0196034,0
16,48,4,44,423.4,348.6172181,0
17,95,6,26,525.875,444.5047384,0
29,44,6,41,654.95,532.8205959,0
23,34,5,45,440.875,345.2080634,0
13,83,5,38,513.525,433.3640995,0
21,66,6,19,330.175,252.2465116,0
18,94,4,32,677.8,477.3354942,0
14,88,5,39,601.6,437.024336,0
14,61,6,26,278.55,230.7473101,0
9,88,5,0,1,0.755956917,0
14,44,6,23,178.1,141.3846589,0
11,95,4,46,601.875,481.8094252,0
1,51,4,40,26.5,19.07815721,1
13,82,4,39,520.675,428.5595024,0
29,87,3,41,1294.0375,1116.19548,0
16,38,4,33,251.8,198.0369371,0
30,69,4,0,1,0.894038723,0
20,91,6,40,911,659.3432204,0
12,81,3,41,499.15,358.1148725,0
8,36,7,29,105.4,89.95747592,0
16,86,6,43,740.6,676.0545513,0
25,96,5,43,1291,974.9248629,0
14,31,4,46,250.55,182.4138518,0
17,6,6,36,46.9,33.86624559,1
17,45,4,43,412.1875,315.4574555,0
22,39,7,41,440.725,358.5965542,0
17,78,4,42,697.15,550.0490171,0
15,84,4,35,552.25,397.0727206,0
14,11,6,43,83.775,66.15478241,0
21,66,5,45,780.625,631.749093,0
12,44,4,36,238.6,192.5732282,0
31,90,7,44,1535.5,1116.120232,0
16,7,6,36,51.4,41.73386393,0
15,41,6,44,339.25,275.7046061,0
16,61,6,44,537.8,451.5984556,0
15,39,5,33,242.3125,193.6903758,0
16,89,4,41,730.8,630.1630873,0
20,89,4,44,980,900.6199888,0
12,48,7,36,260.2,192.6295668,0
13,32,5,41,214.2,182.0837794,0
12,72,3,36,389.8,293.765729,0
18,92,5,41,849.7,628.6801107,0
17,42,4,23,206.275,173.4868628,0
13,38,4,38,235.65,189.0316163,0
10,84,4,25,263.5,190.4052653,0
19,41,4,35,341.8125,283.226098,0
12,44,3,37,245.2,180.678986,0
18,83,4,41,766.675,601.6599628,0
19,95,5,36,813.25,588.3866022,0
17,91,5,41,793.8375,630.3869761,0
10,87,5,38,414.25,346.3629979,1
26,71,7,33,762.475,625.3363669,0
7,90,5,34,268.75,197.6213238,0
29,78,6,7,198.925,156.3142551,0
13,83,5,45,607.9375,469.1505252,0
15,86,6,43,694.375,574.7690949,0
17,46,5,28,274.7,212.273583,0
22,70,6,42,809.5,653.7635075,0
13,77,4,38,476.475,408.1559296,0
16,73,6,45,658,529.3923783,0
17,57,5,45,546.0625,396.3660207,0
0,73,5,42,1,0.8253073,1
13,70,4,43,490.125,399.0261386,0
11,85,5,43,503.5625,392.2703416,0
18,75,5,41,692.875,558.4633852,0
9,83,5,39,365.1625,263.3699569,0
13,92,4,39,584.05,481.4465155,0
23,81,4,0,1,0.833567226,0
18,46,4,25,259.75,213.1264194,0
26,47,5,41,627.275,427.5305666,0
10,45,4,42,237.25,186.922156,0
17,5,4,45,48.8125,41.45206091,1
13,75,5,37,451.9375,400.3149615,0
7,42,5,46,170.05,138.4436799,0
20,3,5,41,31.75,26.15578822,1
22,77,5,39,826.825,634.5901695,0
17,40,5,45,383.5,330.9932162,0
18,40,4,39,352,296.7403971,0
15,93,5,44,768.25,602.96137,0
15,110,5,38,784.75,649.3013865,0
15,86,5,40,646,529.4583674,0
12,72,6,32,346.6,305.0994877,0
1,80,6,40,41,30.56184563,1
16,83,5,17,283.2,228.5506459,0
24,70,3,36,757,602.9417451,0
27,86,5,46,1336.15,1009.804988,0
8,95,4,40,381,274.8168102,0
20,82,6,45,923.5,725.303643,0
20,43,7,25,269.75,221.767312,0
12,50,5,45,338.5,251.7470652,0
16,47,6,39,367.6,320.910872,0
18,76,4,33,565.3,486.0017809,0
15,71,5,22,293.875,250.9101414,0
16,80,5,26,417,337.6449903,0
12,50,4,41,308.5,250.1025396,1
15,47,4,43,379.9375,323.6063048,0
18,82,4,34,628.3,573.9517929,0
17,54,6,33,379.675,321.2308862,0
11,75,5,45,465.0625,387.9785032,0
16,91,5,43,783.6,633.6897064,0
17,47,4,34,340.575,274.1979851,0
14,81,6,23,327.025,240.1224681,0
17,81,5,46,792.775,556.6494373,0
11,85,5,25,293.1875,236.0540245,0
30,3,4,17,20.125,14.83883743,1
21,98,5,46,1184.35,926.1835431,0
25,95,5,35,1040.0625,837.2147975,0
15,77,5,8,116.5,97.61677517,1
18,96,5,44,951.4,758.9084022,0
17,92,4,25,489.75,374.627271,0
12,45,5,38,257.5,175.5914135,0
17,92,3,43,841.65,612.1347013,0
9,49,5,44,243.55,204.0392875,1
19,46,6,43,470.775,358.0699243,1
14,93,4,28,456.7,355.9538445,1
27,84,5,42,1191.7,923.3947184,0
14,93,5,46,749.65,612.8350944,0
21,66,5,43,745.975,622.4911796,0
6,89,4,42,281.35,204.4064459,0
22,49,5,44,593.9,478.4888383,0
11,51,4,45,316.5625,243.9852751,0
14,46,6,41,331.05,278.254511,0
15,108,4,44,892,712.8845687,0
15,94,5,46,811.75,614.6529787,0
12,44,5,41,271.6,214.5709556,0
9,75,5,36,304.75,254.9042018,0
17,52,6,41,454.05,370.8444392,0
15,87,5,36,588.25,455.3061354,0
26,89,6,45,1302.625,984.2069142,1
18,44,6,46,456.4,384.4504486,0
9,84,4,26,246.7,191.6508534,0
28,75,6,42,1103.5,949.9194391,0
25,66,6,25,516.625,459.4923362,0
21,51,5,35,469.5625,402.1454385,0
19,81,5,42,808.975,606.0760883,0
29,95,4,44,1516.25,1197.70133,0
15,52,6,43,420.25,350.7462794,0
14,74,6,42,544.9,427.3407723,0
31,77,4,39,1164.6625,902.4584884,0
29,85,3,44,1356.75,1077.259171,0
16,41,5,37,304.4,238.9968262,0
12,41,4,42,259.3,188.8082393,0
15,83,6,43,670.1875,513.4258941,0
5,45,6,42,119.125,89.50918892,0
20,42,4,7,74.5,61.72993938,0
27,46,6,42,653.05,513.3021653,0
8,90,4,42,379,309.1924617,0
11,5,3,2,2.375,1.907717277,0
11,54,5,33,246.025,177.3123412,0
14,39,4,35,239.875,170.5401334,0
31,89,5,41,1414.9875,1162.935084,0
18,46,6,25,259.75,189.1911189,0
14,94,6,42,691.9,595.2509253,0
12,92,6,45,622,497.5102525,0
19,33,5,32,251.8,200.2311927,0
18,83,5,35,654.625,521.0121887,0
19,42,6,40,400,340.5051622,0
20,46,6,27,311.5,246.8853652,1
8,62,5,34,211.8,157.2174271,0
13,71,6,26,300.975,232.7995771,0
31,84,5,26,847.3,709.6690352,1
14,43,6,46,347.15,298.2574871,0
9,85,6,41,393.0625,318.1998364,0
17,85,6,42,759.625,602.6255004,0
11,88,6,36,436.6,386.5122068,1
12,37,7,42,234.1,153.8209575,0
3,86,6,43,139.675,103.7133426,0
23,69,5,46,913.525,740.1845136,0
14,91,4,32,510.6,384.4026475,0
14,84,4,46,677.2,575.5535684,0
18,52,5,43,504.1,404.6618374,0
29,70,5,42,1066.75,742.7108404,0
31,46,3,38,678.35,546.0569201,0
28,92,5,44,1417.8,1158.011883,0
20,80,5,38,761,610.3460851,0
15,48,7,44,397,324.2664934,1
13,99,5,37,596.2375,452.683106,1
11,82,4,30,339.25,272.9697772,0
9,84,4,42,397.9,299.9527814,0
17,104,4,18,398.8,330.8671552,0
16,33,4,44,291.4,240.4707943,0
14,81,6,40,568,409.8879661,0
24,70,5,43,904,712.9804954,1
17,85,4,36,651.25,573.8467117,0
22,75,5,42,867.25,710.8880059,0
13,67,5,38,414.725,332.7056314,0
18,49,5,5,56.125,45.44702731,0
14,40,7,40,281,196.175907,0
11,88,4,44,533.4,383.4464695,0
27,73,5,34,838.675,736.9912132,0
17,38,6,46,372.45,313.4884096,1
14,97,4,40,680,571.6327393,0
10,88,4,38,419,368.5148742,1
11,91,4,22,276.275,202.2010707,0
24,68,6,45,919,710.9305709,0
11,73,5,11,111.4125,87.55624263,0
29,80,7,39,1132,854.9443746,0
17,78,6,32,531.4,467.6363422,1
13,78,5,37,469.975,405.0498533,0
25,65,5,43,874.4375,772.9681229,0
15,91,6,35,598.1875,436.8670634,0
27,98,5,39,1290.925,952.3322444,1
12,86,3,45,581.5,434.7455923,0
17,80,6,36,613,471.4513845,0
17,82,5,44,767.7,657.4624416,1
12,46,6,41,283.9,244.2951708,0
15,97,6,43,783.0625,558.919236,0
11,79,4,41,446.3625,324.510029,0
14,96,5,30,505,418.1595615,0
19,35,6,46,383.375,272.564354,1
9,72,6,44,357.4,287.7080707,0
23,10,3,46,133.25,115.0417467,0
14,78,5,44,601.6,489.3433131,0
26,97,4,31,978.275,772.7714514,0
8,10,6,29,30,26.37777776,1
22,94,6,31,802.35,675.6112944,0
20,95,4,42,998.5,722.7344476,0
13,9,4,12,18.55,15.25585569,0
26,105,4,45,1536.625,1231.612799,0
12,79,5,36,427.6,347.8473076,0
23,34,4,45,440.875,352.4013267,0
26,87,5,37,1047.175,905.1228046,0
24,81,5,35,851.5,717.4430408,0
8,93,5,35,326.5,264.6717044,0
15,100,5,44,826,647.0880736,0
9,75,4,40,338.5,260.8077998,0
13,48,5,46,359.8,289.4347913,0
20,67,5,42,704.5,606.3959019,0
3,82,5,20,62.5,48.26018029,0
12,102,6,41,628.3,519.4487137,0
13,53,4,46,397.175,339.1613196,0
12,81,4,36,438.4,324.377564,0
16,44,4,17,150.6,121.4524768,0
18,66,4,40,595,449.9550238,0
14,43,5,44,332.1,255.0194645,0
17,86,6,46,841.65,728.7992685,0
9,77,4,45,390.8125,308.4327978,0
8,80,4,22,177,155.3990582,0
17,109,6,39,904.3375,754.5981158,1
16,102,4,13,266.2,216.0848329,0
12,76,4,35,400,287.08682,0
12,53,5,45,358.75,259.9853242,0
13,81,4,43,566.9875,497.2123009,0
18,94,3,38,804.7,675.252201,0
22,88,7,18,436.6,355.0010192,0
16,100,4,4,81,69.53672546,1
10,69,6,42,363.25,273.4610207,0
12,96,6,38,548.2,454.4726008,0
23,44,7,41,519.65,360.7375866,0
17,91,6,45,871.1875,590.5213257,0
27,60,5,41,831.25,583.8835994,0
25,86,4,45,1210.375,880.3713883,0
18,89,5,31,621.775,481.3530176,0
17,42,6,35,313.375,236.2886862,0
9,38,5,40,172,140.206176,0
17,40,6,46,392,300.8320878,0
13,91,6,43,636.8625,544.0128544,0
23,93,5,42,1123.975,976.4843158,0
19,93,7,14,310.225,226.6544847,0
8,84,6,44,370.6,310.1140385,0
19,85,4,25,505.6875,366.7979209,0
17,81,5,41,706.7125,563.5118201,0
17,47,5,46,460.425,353.0036032,1
16,50,4,35,351,278.8085808,0
14,115,4,33,665.125,539.4534808,1
10,86,4,24,259,209.8046349,0
21,38,3,38,380.05,305.6949378,0
12,52,4,29,227.2,184.6271332,0
20,87,8,29,631.75,513.4576861,0
18,83,6,35,654.625,528.5936167,0
6,42,4,26,82.9,64.98520095,0
7,40,5,34,120,88.60682486,1
18,46,6,46,477.1,432.0222172,1
20,82,5,44,903,737.0269011,0
20,85,5,43,914.75,731.9155635,0
13,76,6,43,532.05,435.9149063,0
12,89,4,36,481.6,375.1265283,0
14,46,5,0,1,0.756520729,0
6,42,5,37,117.55,102.2064834,0
22,10,7,44,122,102.5323573,0
14,85,5,38,566.25,474.1939403,1
14,87,5,40,610,452.1581029,0
13,56,6,42,383.2,293.2575167,1
13,82,4,39,520.675,377.6136636,1
13,79,3,40,514.5,419.0797974,0
10,80,4,31,311,249.9982774,0
24,53,5,42,668.8,511.6982829,0
13,91,6,0,1,0.718865858,1
16,56,5,35,393,320.7089283,0
19,75,5,15,268.1875,220.5231183,0
6,83,5,35,218.875,166.7030834,0
18,91,3,43,881.425,644.6717067,0
23,77,4,38,842.225,729.3369581,0
21,74,4,46,894.55,682.6376772,0
15,87,6,46,751.375,567.801103,0
17,78,5,32,531.4,403.5896745,0
5,73,5,44,201.75,173.9688624,0
13,36,4,43,252.55,185.2013567,0
17,74,5,39,614.275,481.0937795,0
13,40,6,45,293.5,246.2935947,0
15,51,4,43,412.1875,356.0563717,0
24,83,5,39,972.1,753.2812591,0
17,41,3,40,349.5,275.7038842,0
15,38,5,0,1,0.706623338,0
11,93,5,22,282.325,227.8226839,0
0,35,6,44,1,0.839882632,1
16,66,6,8,106.6,87.93338384,1
19,58,4,41,565.775,454.2323657,0
13,65,5,38,402.375,342.5337383,0
26,48,4,0,1,0.768566811,0
21,95,6,16,400,302.3785492,0
10,82,5,46,472.5,366.5059645,0
9,59,4,0,1,0.816063496,0
18,88,3,17,337.6,283.0081209,0
24,72,6,38,821.8,630.5942475,0
16,38,6,45,343,258.5291119,1
22,33,5,32,291.4,258.6112517,0
8,71,7,44,313.4,215.7445135,1
15,44,5,36,298,239.9989564,0
17,38,4,40,324,254.7479718,0
11,42,4,34,197.35,146.9511334,0
22,56,5,40,617,535.7416755,0
20,90,5,41,923.5,742.6164727,1
14,90,6,36,568,508.9162881,0
15,79,6,29,430.5625,341.4413295,1
21,79,3,46,954.925,772.5561032,0
13,36,5,45,264.25,196.8943413,0
14,97,6,42,713.95,588.0806755,0
6,50,6,39,147.25,111.4642842,0
13,74,6,43,518.075,403.7918986,0
28,86,5,42,1265.2,1060.566279,0
16,85,5,41,698,575.9403641,0
19,51,4,43,521.8375,417.791705,0
14,82,6,45,646.75,491.1426912,0
12,80,3,43,517,414.8817467,0
14,32,4,39,219.4,188.6293799,0
4,41,5,41,85.05,73.47334693,0
27,84,5,34,964.9,727.6578354,0
11,99,4,32,436.6,340.3984657,0
4,80,4,45,181,157.0489282,0
13,46,5,4,30.9,24.51326859,1
10,38,5,29,138.75,95.38382812,0
10,50,5,45,282.25,188.8772038,0
21,86,5,40,904,709.3343264,0
8,74,7,0,1,0.752039003,1
18,88,4,32,634.6,526.7958431,0
26,49,7,35,558.375,446.6876697,1
17,32,6,43,293.4,239.9929289,0
12,44,4,42,278.2,215.3721887,0
13,11,6,39,70.7125,51.2758554,0
6,78,5,39,229.15,193.5986795,0
27,38,5,39,501.175,410.2810074,0
15,85,6,46,734.125,626.7391575,0
15,79,5,45,667.5625,477.3984104,0
16,12,5,46,111.4,92.24599417,1
31,86,7,43,1433.975,1144.939154,0
18,47,5,46,487.45,365.7466765,0
9,84,5,43,407.35,304.9125517,0
18,95,6,42,898.75,674.4526632,0
14,70,6,18,221.5,184.0624913,0
21,96,5,46,1160.2,882.9584798,1
31,89,4,45,1552.9375,1303.973366,0
13,97,3,35,552.6875,433.9330267,0
24,77,3,46,1063.6,916.4364126,0
22,79,4,45,978.625,771.9683019,0
14,89,7,41,639.575,488.45769,0
20,89,5,45,1002.25,809.4406734,0
11,92,4,33,418.45,357.60297,0
10,90,6,43,484.75,347.9433129,0
13,36,4,41,240.85,201.4895163,0
18,82,6,42,775.9,612.3048838,0
14,85,4,27,402.625,300.4236041,0
23,44,4,21,266.65,219.5085485,0
14,91,5,46,733.55,625.3304122,0
18,82,5,34,628.3,453.5904101,1
24,84,5,16,404.2,311.0320882,0
12,91,4,40,547,449.0252747,0
24,74,5,42,933.4,742.4845899,0
8,86,3,33,284.8,222.456534,0
15,40,5,31,233.5,196.2081215,0
8,83,4,5,42.5,34.59212126,0
13,105,5,28,478.75,397.4127247,0
17,39,4,35,291.0625,233.1231487,0
11,73,4,43,432.6125,337.0058051,0
21,67,6,45,792.4375,663.7347894,0
2,51,7,36,46.9,37.95696683,1
15,82,4,44,677.5,541.024403,0
9,97,5,41,448.4125,383.2935102,1
23,77,4,31,687.2625,594.3820498,0
12,78,5,27,316.9,255.8836261,0
13,82,5,39,520.675,412.9193587,0
11,86,6,23,272.975,238.8651615,0
16,81,6,34,551.8,432.363019,1
14,79,4,45,623.125,502.0126651,0
17,43,6,26,238.575,175.3101973,1
13,44,4,34,244.1,185.8318404,0
15,37,6,37,257.6875,191.7545797,0
20,99,5,45,1114.75,818.1141565,0
16,40,5,12,97,82.2775482,0
14,84,6,46,677.2,504.0282323,0
14,88,4,35,540,435.8919908,0
11,11,6,35,53.9375,47.50195941,0
16,94,5,43,809.4,623.8218717,0
8,76,5,41,312.6,241.1829534,0
15,76,4,46,656.5,527.0351523,0
24,91,5,40,1093,937.1550573,0
12,52,6,46,359.8,262.894861,0
18,36,4,9,73.9,55.93583952,0
22,82,5,0,1,0.753462701,0
23,73,4,43,903.4625,730.6576882,0
13,91,5,30,444.625,345.2780147,0
25,93,6,46,1337.875,1024.947957,1
17,39,4,29,241.3375,196.9298411,0
19,71,7,39,658.6375,503.4478495,0
9,93,5,42,440.425,377.5344894,0
15,84,5,30,473.5,425.0085332,0
18,47,4,31,328.825,269.1668266,0
12,90,7,30,406,344.0090682,0
17,68,6,41,593.45,459.2208108,0
14,75,5,46,604.75,445.6997754,0
8,79,7,37,293.3,243.3885096,0
10,89,5,42,468.25,323.9861186,0
13,78,5,38,482.65,391.198949,0
22,87,7,45,1077.625,848.0983114,1
13,91,4,31,459.4125,401.4517702,0
21,79,5,45,934.1875,797.5492393,0
17,86,6,44,805.1,561.3923679,0
18,78,3,44,773.2,630.7002132,0
28,88,3,45,1387,1118.226059,0
20,78,5,44,859,663.5670094,0
20,77,6,40,771,593.7483883,0
18,78,6,44,773.2,601.5728363,0
11,81,4,19,212.6125,175.0378549,0
18,88,6,35,694,546.4298467,0
10,80,5,44,441,342.324503,0
10,56,6,8,57,47.40386063,0
5,51,6,42,134.875,113.3045938,0
11,78,6,43,462.175,377.3889356,0
12,95,6,40,571,454.517214,0
7,33,7,39,113.6125,96.16554545,1
14,88,4,45,694,560.8701198,0
13,87,3,40,566.5,456.2016974,0
16,82,6,45,739,534.5728046,0
11,108,6,15,223.75,173.8652419,0
10,44,5,44,243,193.1061146,0
18,98,4,46,1015.3,792.9370783,0
19,85,4,31,626.8125,466.9860535,0
7,101,5,45,398.6875,298.4773774,0
25,96,3,42,1261,960.7127112,0
25,92,5,25,719.75,540.6454095,0
9,90,5,36,365.5,273.5817251,0
2,77,3,45,87.625,71.40142957,0
15,79,7,46,682.375,595.0278806,1
17,81,5,43,741.1375,602.7587012,0
23,83,6,43,1027.0875,792.0030387,0
11,110,6,45,681.625,583.7776467,0
11,87,3,15,180.4375,153.2607089,0
19,71,4,40,675.5,565.8779797,0
9,42,4,44,208.9,165.8844969,0
12,51,5,41,314.65,252.1410027,0
29,48,3,27,470.8,354.6366058,0
10,86,5,46,495.5,406.4681359,0
13,65,6,41,434.0625,368.0460627,0
24,72,4,35,757,595.6221582,0
14,75,3,34,447.25,374.8984946,0
21,88,4,42,971.2,752.3853916,0
11,36,5,8,40.6,37.44150434,0
22,91,4,23,576.575,468.7466102,0
7,87,4,43,328.3375,281.5089065,0
2,86,5,42,91.3,81.29798812,0
17,96,7,22,449.8,368.4807861,0
27,85,5,44,1263.25,973.3349605,0
12,71,4,36,384.4,328.3252075,0
17,85,7,40,723.5,571.9781024,0
31,100,5,46,1783.5,1582.880023,0
14,94,3,35,576.75,457.9081977,0
20,50,5,44,551,425.0865361,0
19,81,5,36,693.55,544.270544,0
17,101,7,43,923.8875,738.4150863,0
22,81,6,42,936.55,763.5658808,0
14,77,6,31,418.725,342.6300374,0
16,70,6,40,561,454.3303492,0
22,50,5,43,592.25,459.9139639,1
12,79,6,45,534.25,403.5864197,0
31,87,4,38,1282.075,1115.37059,0
11,47,4,38,246.575,201.8619367,0
13,44,5,38,272.7,201.441724,0
6,37,5,41,114.775,95.75578817,0
13,88,4,46,658.8,522.721532,0
12,95,5,39,556.75,451.8627621,0
15,81,7,45,684.4375,542.2960587,0
15,32,5,15,91,68.19477379,1
31,84,5,40,1303,1068.116221,0
18,77,5,45,780.625,726.6666366,0
18,45,6,44,446.5,393.3711872,0
12,101,5,30,455.5,390.2414082,0
16,86,6,27,465.4,341.4407036,0
10,78,5,0,1,0.807998533,0
28,51,4,8,143.8,124.8752213,0
14,19,6,40,134,98.92483913,0
16,105,4,23,484,394.798997,0
24,86,5,42,1084.6,911.7075403,0
21,54,4,41,582.175,469.9368761,0
12,77,4,43,497.65,385.3204609,0
14,81,4,45,638.875,551.1097036,0
12,91,5,41,560.65,401.5898292,1
13,89,6,21,304.7125,255.3044962,0
12,93,7,42,586.9,497.9186829,0
